Acad_ID,Stud-Sch,Stud-ID,Entry_yr,Acad-Yr-G11-EC,Acad-Yr-G11,Cycle,Grade-Section-G11,Study-Area,Tig-Sem1-G11,Amh-Sem1-G11,Eng-Sem1-G11,Math-Sem1-G11,Bio-Sem1-G11,Chem-Sem1-G11,Phy-Sem1-G11,Civic-Sem1-G11,IT-Sem1-G11,Tech-Dr-Sem1-G11,Geo-Sem1-G11,His-Sem1-G11,Eco-Sem1-G11,Buss-Sem1-G11,Phy-Edu-Sem1-G11,Conduct-Sem1-G11,Tig-Sem2-G11,Amh-Sem2-G11,Eng-Sem2-G11,Math-Sem2-G11,Bio-Sem2-G11,Chem-Sem2-G11,Phy-Sem2-G11,Civic-Sem2-G11,IT-Sem2-G11,Tech-Dr-Sem2-G11,Geo-Sem2-G11,His-Sem2-G11,Eco-Sem2-G11,Buss-Sem2-G11,Phy-Edu-Sem2-G11,Conduct-Sem2-G11,Acad-Yr-G12,Acad-Yr-G12-EC,Grade-Section-G12,Tig-Sem1-G12,Amh-Sem1-G12,Eng-Sem1-G12,Math-Sem1-G12,Bio-Sem1-G12,Chem-Sem1-G12,Phy-Sem1-G12,Civic-Sem1-G12,IT-Sem1-G12,Tech-Dr-Sem1-G12,Geo-Sem1-G12,His-Sem1-G12,Eco-Sem1-G12,Buss-Sem1-G12,Phy-Edu-Sem1-G12,Conduct-Sem1-G12,Tig-Sem2-G12,Amh-Sem2-G12,Eng-Sem2-G12,Math-Sem2-G12,Bio-Sem2-G12,Chem-Sem2-G12,Phy-Sem2-G12,Civic-Sem2-G12,IT-Sem2-G12,Tech-Dr-Sem2-G12,Geo-Sem2-G12,His-Sem2-G12,Eco-Sem2-G12,Buss-Sem2-G12,Phy-Edu-Sem2-G12,Conduct-Sem2-G12,Amharic-ESLCE,English-ESLCE,Maths-ESLCE,Aptitude-ESLCE,Physics-ESLCE,Chemistry-ESLCE,Bilology-ESLCE,Civics-ESLCE,Geography-ESLCE,History -ESLCE,Econ-ESLCE,Tigrigna -ESLCE,ESLCE-Cumm,ESLCE-CummOf7,Status-G12-ESLCE
113,Masho,12A37/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,87,87,89,88,88,76,92,73,89,,,,,95,A,,81,80,86,96,86,78,81,91,79,,,,,82,A,9/14/11 00:00,2004,12A,,81,76,78,93,76,88,83,96,84,,,,,95,A,,85,83,82,96,90,75,88,94,67,,,,,95,A,,,,,,,,,,,,,,,
204,Masho,12B36/2004,,2003,9/14/10 00:00,,11B,NATURAL SCIENCE,,35,48,58,51,61,50,75,41,67,,,,,71,A,,74,54,45,88,69,50,43,75,51,,,,,77,A,9/14/11 00:00,2004,12B,,61,68,44,74,53,43,65,4,65,,,,,81,A,,48,61,72,73,85,50,54,81,60,,,,,86,A,,,,,,,,,,,,,,,
167,Masho,12A15/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,71,77,75,82,76,62,74,75,76,,,,,85,A,,75,70,79,70,87,64,81,84,64,,,,,82,A,9/14/11 00:00,2004,12A,,74,80,71,73,65,77,59,92,70,,,,,97,A,,68,67,71,84,82,56,64,88,60,,,,,91,A,,,,,,,,,,,,,,,
126,Masho,12A24/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,56,67,39,75,55,52,70,53,64,,,,,85,A,,71,70,80,90,77,58,79,80,44,,,,,77,A,9/14/11 00:00,2004,12A,,57,62,59,80,69,65,66,80,59,,,,,83,A,,70,64,72,68,69,55,56,78,53,,,,,85,A,,,,,,,,,,,,,,,
127,Masho,12A36/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,73,81,66,81,81,56,87,78,88,,,,,89,A,,78,74,89,94,87,53,75,95,89,,,,,89,A,9/14/11 00:00,2004,12A,,79,75,79,85,91,75,82,94,66,,,,,93,A,,80,77,74,95,90,65,77,93,62,,,,,92,A,,,,,,,,,,,,,,,
128,Masho,12A2/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,88,70,89,76,83,64,83,67,71,,,,,86,A,,76,67,88,83,83,52,75,90,54,,,,,84,A,9/14/11 00:00,2004,12A,,81,72,77,93,73,81,82,67,68,,,,,91,A,,75,70,86,93,81,61,75,81,63,,,,,90,A,,,,,,,,,,,,,,,
130,Masho,12A39/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,59,61,67,76,63,74,73,60,51,,,,,81,A,,70,68,85,93,70,64,72,84,61,,,,,81,a,9/14/11 00:00,2004,12A,,53,67,60,78,72,67,61,67,52,,,,,94,A,,72,64,84,85,75,37,73,60,53,,,,,88,A,,,,,,,,,,,,,,,
125,Masho,12A9/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,60,69,56,80,61,58,68,52,63,,,,,82,A,,63,72,83,59,87,57,71,81,69,,,,,71,A,9/14/11 00:00,2004,12A,,65,56,54,76,69,90,83,69,56,,,,,87,A,,68,65,79,79,62,42,63,75,53,,,,,82,A,,,,,,,,,,,,,,,
124,Masho,12A33/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,71,69,81,81,76,70,79,75,77,,,,,85,A,,71,72,85,87,69,63,67,85,61,,,,,82,A,9/14/11 00:00,2004,12A,,64,74,51,71,67,78,65,62,63,,,,,82,A,,73,62,70,81,84,58,70,83,62,,,,,86,A,,,,,,,,,,,,,,,
129,Masho,12A57/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,72,81,70,76,63,65,83,56,76,,,,,84,A,,84,70,87,86,65,57,75,78,73,,,,,83,A,9/14/11 00:00,2004,12A,,71,68,54,64,82,86,59,87,76,,,,,94,A,,64,68,74,87,69,45,50,63,55,,,,,63,A,,,,,,,,,,,,,,,
358,Masho,11A55/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,85,58,44,70,71,64,73,64,70,,,,,75,A,,77,64,58,73,62,52,56,73,66,,,,,73,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,Masho,12A14/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,59,57,67,63,71,50,75,57,50,,,,,91,A,,83,69,74,78,73,50,69,74,50,,,,,74,A,9/14/11 00:00,2004,12A,,57,72,40,75,63,55,58,69,54,,,,,76,A,,66,49,76,76,74,50,62,59,53,,,,,90,A,,,,,,,,,,,,,,,
157,Masho,12A28/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,81,73,42,59,58,45,84,75,89,,,,,77,A,,81,66,66,76,62,57,63,80,75,,,,,89,A,9/14/11 00:00,2004,12A,,72,71,68,73,50,75,56,84,67,,,,,90,A,,82,72,71,71,67,74,73,91,56,,,,,95,A,,,,,,,,,,,,,,,
158,Masho,12A31/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,81,76,78,85,91,95,73,85,75,,,,,86,A,,81,69,90,89,90,84,85,88,75,,,,,86,A,9/14/11 00:00,2004,12A,,87,64,88,93,86,92,90,85,88,,,,,92,A,,71,73,83,94,94,73,76,96,72,,,,,93,A,,,,,,,,,,,,,,,
159,Masho,12A46/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,74,61,78,87,86,69,90,73,72,,,,,87,A,,73,72,84,88,83,58,70,90,68,,,,,85,A,9/14/11 00:00,2004,12A,,82,71,68,91,79,84,76,82,73,,,,,91,A,,71,66,71,80,76,57,86,90,58,,,,,92,A,,,,,,,,,,,,,,,
160,Masho,12A35/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,65,67,69,86,74,74,82,74,76,,,,,88,A,,77,71,82,91,88,73,74,90,82,,,,,88,A,9/14/11 00:00,2004,12A,,81,63,83,80,70,80,78,91,82,,,,,93,A,,77,68,77,92,88,69,75,92,74,,,,,92,A,,,,,,,,,,,,,,,
161,Masho,12A41/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,90,80,98,92,86,85,88,91,84,,,,,93,A,,79,71,91,91,89,80,74,90,86,,,,,93,A,9/14/11 00:00,2004,12A,,85,74,73,93,89,90,84,94,80,,,,,99,A,,72,77,80,93,84,68,78,88,64,,,,,94,A,,,,,,,,,,,,,,,
162,Masho,12A5/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,55,53,82,70,68,55,88,64,70,,,,,82,A,,74,69,73,91,82,58,74,88,69,,,,,74,A,9/14/11 00:00,2004,12A,,72,67,71,73,75,82,75,70,71,,,,,86,A,,75,73,77,90,86,59,68,80,64,,,,,93,A,,,,,,,,,,,,,,,
163,Masho,12A17/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,70,52,50,57,47,50,56,50,53,,,,,73,A,,74,64,50,73,74,50,55,72,51,,,,,74,A,9/14/11 00:00,2004,12A,,68,62,53,63,50,57,48,69,52,,,,,78,A,,63,61,59,95,78,50,70,72,54,,,,,78,A,,,,,,,,,,,,,,,
164,Masho,12A16/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,70,73,65,76,72,50,63,59,77,,,,,84,A,,76,64,76,63,62,50,75,59,80,,,,,76,A,9/14/11 00:00,2004,12A,,73,67,49,58,60,74,67,88,60,,,,,94,A,,67,67,75,76,69,66,71,85,65,,,,,90,A,,,,,,,,,,,,,,,
123,Masho,12A8/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,58,60,61,76,71,48,70,73,64,,,,,77,A,,69,61,80,73,66,52,61,71,57,,,,,78,A,9/14/11 00:00,2004,12A,,51,58,58,67,70,82,54,70,62,,,,,89,A,,62,61,62,82,76,62,63,88,62,,,,,84,A,,,,,,,,,,,,,,,
165,Masho,12A6/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,80,61,63,70,82,67,75,76,75,,,,,79,A,,79,81,68,72,89,83,63,71,72,,,,,74,A,9/14/11 00:00,2004,12A,,75,63,60,79,73,78,61,80,54,,,,,90,A,,73,65,69,84,79,53,74,77,60,,,,,97,A,,,,,,,,,,,,,,,
40,Masho,12E49/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,48,64,42,,,,67,55,,54,51,68,58,73,A,,70,71,69,,,,66,75,,68,85,60,69,70,A,9/14/11 00:00,2004,12E,,48,50,50,,,,55,80,,78,64,83,59,89,A,,62,65,61,,,,73,75,,69,80,61,67,96,A,,,,,,,,,,,,,,,
154,Masho,12A34/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,89,87,100,92,91,83,96,89,95,,,,,92,A,,81,80,96,93,92,78,92,94,86,,,,,90,A,9/14/11 00:00,2004,12A,,88,72,77,90,80,89,85,89,71,,,,,91,A,,75,76,80,81,86,62,78,92,57,,,,,95,A,,,,,,,,,,,,,,,
169,Masho,12A13/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,42,65,45,76,61,54,82,58,71,,,,,78,A,,62,73,69,80,77,53,69,84,84,,,,,79,A,9/14/11 00:00,2004,12A,,68,66,67,71,68,67,76,76,60,,,,,76,A,,62,71,81,87,73,57,57,60,64,,,,,68,A,,,,,,,,,,,,,,,
170,Masho,12A44/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,59,69,70,80,85,68,82,77,81,,,,,84,A,,80,70,90,93,84,73,64,83,77,,,,,89,A,9/14/11 00:00,2004,12A,,81,61,79,89,80,84,77,81,78,,,,,95,A,,77,69,82,88,86,68,77,88,69,,,,,85,A,,,,,,,,,,,,,,,
171,Masho,12A43/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,86,64,89,84,86,57,80,67,70,,,,,86,A,,75,68,94,93,83,72,73,90,79,,,,,84,A,9/14/11 00:00,2004,12A,,77,72,77,82,75,88,67,96,77,,,,,95,A,,70,73,72,80,85,70,73,83,58,,,,,90,A,,,,,,,,,,,,,,,
67,Masho,11A8/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,61,64,49,54,55,59,64,47,62,,,,,76,A,,74,59,42,64,64,55,50,72,67,,,,,80,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Masho,11A29/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,95,95,99,98,98,90,93,98,90,,,,,97,A,,96,86,98,100,100,97,95,87,94,,,,,94,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,Masho,11A35/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,90,89,98,98,98,95,93,92,91,,,,,84,A,,90,84,90,98,100,91,96,82,96,,,,,93,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,Masho,11A36/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,79,75,86,89,84,75,84,77,78,,,,,98,A,,90,68,86,90,83,85,82,76,78,,,,,81,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,Masho,11A20/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,80,73,57,66,65,50,73,65,73,,,,,66,A,,66,60,57,58,60,50,62,76,53,,,,,69,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,Masho,11A19/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,78,64,68,91,83,71,82,75,72,,,,,82,A,,83,64,79,81,77,64,80,79,67,,,,,80,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,Masho,11A17/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,81,73,78,88,80,66,80,61,66,,,,,79,A,,78,60,75,83,64,60,69,80,63,,,,,70,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Masho,11A16/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,65,73,70,89,78,65,77,63,62,,,,,69,A,,66,57,74,74,62,55,67,77,65,,,,,61,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Masho,11A22/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,86,79,70,86,80,80,86,75,87,,,,,84,A,,91,85,91,92,85,76,84,92,81,,,,,82,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Masho,11A14/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,81,68,83,86,80,69,86,83,80,,,,,85,A,,88,69,76,87,87,81,79,79,80,,,,,82,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,Masho,11A11/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,87,76,72,82,76,62,82,68,78,,,,,82,A,,92,69,72,82,80,71,83,79,74,,,,,78,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Masho,11A12/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,77,64,62,82,75,68,81,56,66,,,,,79,A,,70,67,63,72,52,57,65,78,54,,,,,69,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,Masho,11A32/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,81,75,57,79,73,74,79,71,80,,,,,80,A,,81,73,65,68,66,58,72,74,76,,,,,65,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,Masho,11A33/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,76,59,79,83,80,69,76,62,72,,,,,72,A,,72,58,67,74,64,57,57,72,70,,,,,70,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Masho,11A34/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,88,63,75,84,75,52,63,56,63,,,,,73,A,,64,58,55,87,78,65,70,79,67,,,,,69,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Masho,11A15/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,83,60,70,80,64,69,78,63,74,,,,,82,A,,79,68,61,81,55,48,88,77,73,,,,,74,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Masho,11A2/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,81,59,85,84,81,76,81,77,76,,,,,81,A,,88,72,86,90,88,72,67,89,80,,,,,68,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,Masho,11A9/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,92,76,95,100,90,99,96,89,71,,,,,82,A,,92,78,99,96,95,90,89,91,89,,,,,75,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,Masho,11A7/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,94,92,98,94,96,93,95,94,78,,,,,83,A,,92,82,96,94,96,86,95,84,91,,,,,79,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,Masho,11A6/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,63,76,54,74,79,66,89,57,63,,,,,77,A,,70,58,73,55,57,51,63,63,50,,,,,58,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Masho,11A5/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,85,75,74,92,74,61,85,74,80,,,,,84,A,,72,69,74,79,81,58,77,74,73,,,,,81,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Masho,11A21/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,90,76,72,95,76,67,86,79,86,,,,,79,A,,92,70,78,94,78,81,78,89,93,,,,,69,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,Masho,11A3/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,69,64,65,67,62,61,68,61,59,,,,,68,A,,72,62,75,68,79,56,59,84,61,,,,,61,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Masho,11A37/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,84,78,75,76,82,58,86,72,81,,,,,76,A,,88,72,78,86,75,70,79,80,83,,,,,83,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Masho,11A1/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,74,70,67,82,65,71,80,61,68,,,,,74,A,,71,62,69,58,69,56,55,74,55,,,,,75,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,Masho,11A28/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,78,67,62,95,86,68,83,63,72,,,,,84,A,,72,56,79,71,69,68,75,78,65,,,,,73,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Masho,11A27/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,75,70,66,62,82,60,70,48,73,,,,,74,A,,76,59,75,56,74,60,64,83,73,,,,,74,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,Masho,11A25/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,88,73,92,96,87,91,90,80,78,,,,,86,A,,85,63,81,90,85,80,89,80,92,,,,,79,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Masho,11A24/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,86,65,65,71,72,59,86,66,78,,,,,86,A,,76,60,70,77,55,65,68,63,64,,,,,81,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Masho,11A4/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,76,82,82,84,86,76,80,70,75,,,,,81,A,,82,63,81,89,84,64,76,84,70,,,,,70,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Masho,11A56/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,93,90,98,98,96,100,95,94,86,,,,,82,A,,84,84,92,97,89,95,90,84,79,,,,,83,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Masho,11A62/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,83,75,67,87,88,79,84,80,89,,,,,84,A,,80,76,83,87,88,71,83,72,84,,,,,84,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Masho,11A61/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,82,60,51,83,70,49,67,58,64,,,,,81,A,,79,61,62,87,65,57,76,72,62,,,,,76,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Masho,11A60/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,86,70,65,89,70,72,83,78,72,,,,,80,A,,86,72,73,75,84,65,80,79,80,,,,,79,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,Masho,11A59/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,76,78,73,89,76,68,80,71,76,,,,,78,A,,84,71,70,88,91,71,89,89,81,,,,,78,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,Masho,11A64/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,84,69,67,80,85,55,82,72,78,,,,,88,A,,84,65,77,93,85,71,85,78,75,,,,,74,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Masho,11A57/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,80,70,59,81,62,71,75,73,73,,,,,80,A,,88,69,68,86,70,54,79,78,67,,,,,68,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Masho,11A65/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,94,92,98,95,98,92,95,96,90,,,,,88,A,,92,82,96,94,90,95,95,82,83,,,,,88,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,Masho,11F15/2004,,2004,9/14/11 00:00,,11F,SOCIAL SCIENCE,,76,77,65,,,,85,67,,73,70,74,80,77,A,,82,68,69,,,,68,80,,83,63,68,84,73,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,Masho,12A42/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,74,71,89,83,74,87,85,70,71,,,,,83,A,,70,74,93,82,74,54,84,85,67,,,,,77,A,9/14/11 00:00,2004,12A,,74,74,60,82,68,73,75,87,67,,,,,92,A,,78,73,71,88,77,67,80,84,60,,,,,86,A,,,,,,,,,,,,,,,
173,Masho,12B6/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,36,56,56,51,59,50,56,44,47,,,,,64,A,,66,69,78,69,74,50,78,74,60,,,,,77,A,9/14/11 00:00,2004,12B,,54,54,56,70,75,72,68,74,61,,,,,84,A,,50,58,76,71,78,54,66,78,67,,,,,88,A,,,,,,,,,,,,,,,
174,Masho,12B21/2004,,2003,9/14/10 00:00,,11B,NATURAL SCIENCE,,93,74,99,93,92,81,85,84,89,,,,,89,A,,88,79,100,91,93,77,84,91,86,,,,,93,A,9/14/11 00:00,2004,12B,,87,67,90,93,87,93,90,96,81,,,,,95,A,,78,69,89,90,95,71,89,96,74,,,,,98,A,,,,,,,,,,,,,,,
175,Masho,12B23/2004,,2003,9/14/10 00:00,,11B,NATURAL SCIENCE,,92,80,91,88,91,74,82,70,84,,,,,91,A,,83,76,97,94,84,80,80,93,89,,,,,95,A,9/14/11 00:00,2004,12B,,79,77,82,91,84,88,81,91,75,,,,,96,A,,74,80,79,92,92,76,87,95,78,,,,,94,A,,,,,,,,,,,,,,,
176,Masho,12B12/2004,,2003,9/14/10 00:00,,11B,NATURAL SCIENCE,,58,63,43,77,51,51,67,59,66,,,,,74,A,,74,71,77,80,68,65,73,83,67,,,,,89,A,9/14/11 00:00,2004,12B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,Masho,12B22/2004,,2003,9/14/10 00:00,,11B,NATURAL SCIENCE,,87,84,87,94,87,86,88,94,93,,,,,88,A,,86,68,92,96,91,84,86,88,87,,,,,95,A,9/14/11 00:00,2004,12B,,86,78,81,98,82,90,85,89,78,,,,,98,A,,68,70,76,90,88,69,89,96,73,,,,,97,A,,,,,,,,,,,,,,,
178,Masho,12B20/2004,,2003,9/14/10 00:00,,11B,NATURAL SCIENCE,,75,71,71,83,87,75,81,80,76,,,,,80,A,,81,59,76,89,81,67,82,86,74,,,,,90,A,9/14/11 00:00,2004,12B,,80,60,59,85,68,89,69,84,60,,,,,85,A,,62,63,71,79,90,65,75,90,55,,,,,90,A,,,,,,,,,,,,,,,
166,Masho,12A45/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,84,68,67,82,68,59,85,63,83,,,,,93,A,,72,60,76,78,74,61,73,83,55,,,,,91,A,9/14/11 00:00,2004,12A,,77,79,45,86,60,71,75,89,,,,,,88,A,,76,61,72,84,78,57,66,83,60,,,,,90,A,,,,,,,,,,,,,,,
144,Masho,12A55/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,85,80,93,94,93,90,89,81,89,,,,,93,A,,91,75,99,98,96,79,85,94,75,,,,,93,A,9/14/11 00:00,2004,12A,,87,66,91,96,97,96,83,90,85,,,,,98,A,,76,73,88,89,95,81,76,67,54,,,,,94,A,,,,,,,,,,,,,,,
132,Masho,12A48/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,87,82,100,87,94,86,90,72,82,,,,,88,A,,90,80,98,96,93,76,78,89,84,,,,,82,A,9/14/11 00:00,2004,12A,,79,75,73,86,78,90,82,88,62,,,,,92,A,,67,68,75,90,90,57,80,87,51,,,,,90,A,,,,,,,,,,,,,,,
133,Masho,12A20/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,77,57,47,64,64,62,73,61,74,,,,,91,A,,86,73,84,94,82,55,84,70,81,,,,,86,A,9/14/11 00:00,2004,12A,,73,63,45,73,65,80,66,89,59,,,,,94,A,,73,65,72,89,83,58,72,87,53,,,,,89,A,,,,,,,,,,,,,,,
134,Masho,12A21/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,81,70,91,85,85,73,67,83,80,,,,,90,A,,77,63,91,87,88,70,82,75,81,,,,,79,A,9/14/11 00:00,2004,12A,,73,63,61,87,79,97,55,90,75,,,,,94,A,,72,64,72,86,84,69,64,81,57,,,,,93,A,,,,,,,,,,,,,,,
